NSE:ICICI500-EQ ,20-07-2023 14:45:10
NSE:UTISENSETF-EQ ,20-07-2023 14:45:10
NSE:PRESTIGE-EQ ,20-07-2023 14:45:10
NSE:SWANENERGY-EQ ,20-07-2023 14:45:10
NSE:RELCHEMQ-EQ ,20-07-2023 14:45:10
NSE:TITAN-EQ ,20-07-2023 14:45:10
